2019-07-01 18:52:11,b'RT @MumbaiMirror: First visuals from inside the aircraft.\nAirport PRO says no passengers injured.\n#Mumbai #MumbaiRains #MumbaiRainsLive @fl\xe2\x80\xa6'
2019-07-01 18:51:51,b'@SSS19113 Ground floor flats flooded in Ghatkopar East Garodia Nagar Nathpai Nagar. Power switched off by\xe2\x80\xa6 https://t.co/5e9cwZGN6D'
2019-07-01 18:51:47,b'RT @MumbaiMirror: First visuals from inside the aircraft.\nAirport PRO says no passengers injured.\n#Mumbai #MumbaiRains #MumbaiRainsLive @fl\xe2\x80\xa6'
2019-07-01 18:51:44,"b'RT @BloodAid: #Mumbai Need 2 units B+ #Blood @ Bombay Hospital. Call 9821094930, 9969477713 #BloodAid via @himbnt cc @InfoMumbai @WeAreMumb\xe2\x80\xa6'"
2019-07-01 18:51:38,b'RT @AkshayPatel: Listen back to @roachkilla1 on @SabrasRadio with me talking new music #CareForYou #Daru #DND &amp; album #Verified\n:\nGOTO: htt\xe2\x80\xa6'
2019-07-01 18:51:36,b'RT @IndiaMonsoon1: Very Very heavy rains in most parts of #Mumbai.... Intense Cloud system over Mumbai with strong winds coming from east.\xe2\x80\xa6'
2019-07-01 18:51:23,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:51:03,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:51:00,b'Heavy rain ! #MumbaiTraffic is getting worse due to rains following #MumbaiRainsLive update pls be alert #mumbai be\xe2\x80\xa6 https://t.co/CwQEBqLjMO'
2019-07-01 18:50:58,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:50:47,b'RT @Rishabh99648610: #bmc please open your eyes and see the torture that us #Mumbaikars go through every year due to your mismanagement. We\xe2\x80\xa6'
2019-07-01 18:50:34,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:50:18,b'RT @RachitDoshiYo: #MumbaiRainsLiveUpdates #MumbaiRain #mumbailocal #Mumbai\n\nm-Indicator hilarious chats\n(Part2)\n\xf0\x9f\x91\x87 https://t.co/xAQF7Ih2Gh'
2019-07-01 18:50:17,b'RT @MumbaiMirror: First visuals from inside the aircraft.\nAirport PRO says no passengers injured.\n#Mumbai #MumbaiRains #MumbaiRainsLive @fl\xe2\x80\xa6'
2019-07-01 18:50:17,b'RT @MumbaiMirror: Commuters say no announcements made on the train. Some have started walking on the tracks.\n#Mumbai #MumbaiRains #RainsWit\xe2\x80\xa6'
2019-07-01 18:50:12,b'#bmc please open your eyes and see the torture that us #Mumbaikars go through every year due to your mismanagement.\xe2\x80\xa6 https://t.co/4Bc6GVNSw1'
2019-07-01 18:50:00,b'RT @MumbaiMirror: Commuters say no announcements made on the train. Some have started walking on the tracks.\n#Mumbai #MumbaiRains #RainsWit\xe2\x80\xa6'
2019-07-01 18:49:40,b'RT @MumbaiMirror: First visuals from inside the aircraft.\nAirport PRO says no passengers injured.\n#Mumbai #MumbaiRains #MumbaiRainsLive @fl\xe2\x80\xa6'
2019-07-01 18:49:35,b'Heavy rain brings out the Yin and Yang of the fabled #Mumbai monsoon - Times of India https://t.co/ILpihPTr7i via @mumbai24x7'
2019-07-01 18:49:24,b'Heavy rains in parts of western suberbs of #Mumbai stay safe!!..Help each other #MumbaiRainsLiveUpdates https://t.co/P1aKB4eNbh'
2019-07-01 18:49:06,b'RT @NNsonukanojia: Somewhere in #Mumbai . #heavyrain continues #MumbaiRainsLive https://t.co/J64lQLZwht'
2019-07-01 18:49:04,b'RT @MumbaiMirror: Signal failure at Ghatkopar. Commuters stuck on trains between Vidyavihar and Kurla.\n@Central_Railway says Sr DSTE has re\xe2\x80\xa6'
2019-07-01 18:48:41,"b'Right now: Thunderstorm, Temperature: 25C, Humidity: 100, Wind: From SSE at 2.6KPH, Updated: 12:18AM #Mumbai #Weather'"
2019-07-01 18:48:15,b'First visuals from inside the aircraft.\nAirport PRO says no passengers injured.\n#Mumbai #MumbaiRains\xe2\x80\xa6 https://t.co/CVqindnbCg'
2019-07-01 18:48:13,"b""RT @ViiragPant: The entire media shows problems after #Rainfall in #Mumbai , why don't they focus to get the work done by @mybmc #MumbaiRai\xe2\x80\xa6"""
2019-07-01 18:48:10,b'RT @IndiaMonsoon1: Very Very heavy rains in most parts of #Mumbai.... Intense Cloud system over Mumbai with strong winds coming from east.\xe2\x80\xa6'
2019-07-01 18:48:10,b'The BOB\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n#vipulchudasama #lorealprofindia #ambassador #colormefrench\xe2\x80\xa6 https://t.co/03zw36Ixwu'
2019-07-01 18:47:55,"b'The #MumbaiRainsLive at this hour are scary. Thunder, Lightning no signs of stopping. Could be a long night and early morning. #Mumbai'"
2019-07-01 18:47:49,b'RT @TrendsMumbai: #judgementallhaikya is now trending in #Mumbai\n\nhttps://t.co/Yb3BdbgRM9 https://t.co/G2SpecHs0a'
2019-07-01 18:47:39,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:47:37,b'Maharashtra Government should stop thinking to turn Mumbai into Shanghai.\n\nInstead turning Mumbai into Venice will\xe2\x80\xa6 https://t.co/k8B3uHGixc'
2019-07-01 18:47:32,b'#tidetimings #Mumbai #MumbaiRainsLive #MumbaiRains @mybmc @MumbaiPolice @RidlrMUM  Next low tide at 5 am 2nd July https://t.co/IMd8iHVlBR'
2019-07-01 18:47:27,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:47:15,b'RT @MumbaiMirror: Signal failure at Ghatkopar. Commuters stuck on trains between Vidyavihar and Kurla.\n@Central_Railway says Sr DSTE has re\xe2\x80\xa6'
2019-07-01 18:46:44,b'Commuters say no announcements made on the train. Some have started walking on the tracks.\n#Mumbai #MumbaiRains\xe2\x80\xa6 https://t.co/kjLPXWicsI'
2019-07-01 18:46:39,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:46:35,b'RT @RachitDoshiYo: m-indicator at its best!\n\n#MumbaiRainsLiveUpdates #MumbaiRain #Mumbai \n\nRead \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/X8LTHivVQg'
2019-07-01 18:46:32,b'RT @MumbaiMirror: Signal failure at Ghatkopar. Commuters stuck on trains between Vidyavihar and Kurla.\n@Central_Railway says Sr DSTE has re\xe2\x80\xa6'
2019-07-01 18:46:31,"b'@spinetechit @saya_sonam I gave my 1st pay to my mother because she deserves the most ,she is the only one who made\xe2\x80\xa6 https://t.co/LDzXyNRrGP'"
2019-07-01 18:46:18,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:46:02,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:46:02,b'RT @RachitDoshiYo: #MumbaiRainsLiveUpdates #MumbaiRain #mumbailocal #Mumbai\n\nm-Indicator hilarious chats\n(Part2)\n\xf0\x9f\x91\x87 https://t.co/xAQF7Ih2Gh'
2019-07-01 18:45:37,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:45:23,"b'RT @bld4needy: #Mumbai 5 Units B+ve #Blood #Urgent #Need for Aruna Sameer Paul at Bombay Hospital, Marine Lines Pls Call 08652610990 or 098\xe2\x80\xa6'"
2019-07-01 18:45:11,b'Very Very heavy rains in most parts of #Mumbai.... Intense Cloud system over Mumbai with strong winds coming from e\xe2\x80\xa6 https://t.co/K4xeswJbqr'
2019-07-01 18:45:11,b'It looks like SWR has cancelled the following train. #Dharwad #SWR #Hubballi #Belagavi #LOnda #Panvel #Mumbai Cance\xe2\x80\xa6 https://t.co/0ERjiFayGs'
2019-07-01 18:45:00,b'RT @MumbaiMirror: Signal failure at Ghatkopar. Commuters stuck on trains between Vidyavihar and Kurla.\n@Central_Railway says Sr DSTE has re\xe2\x80\xa6'
2019-07-01 18:44:31,"b""RT @mid_day: #MumbaiRainsLive Updates!\n\n#Mumbai and it's neighboring struggled with water-logging, choked drains, traffic jams, and cancell\xe2\x80\xa6"""
2019-07-01 18:44:11,b'Signal failure at Ghatkopar. Commuters stuck on trains between Vidyavihar and Kurla.\n@Central_Railway says Sr DSTE\xe2\x80\xa6 https://t.co/aJhep9gpYN'
2019-07-01 18:44:10,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:43:35,b'RT @NNsonukanojia: Somewhere in #Mumbai . #heavyrain continues #MumbaiRainsLive https://t.co/J64lQLZwht'
2019-07-01 18:43:29,"b'RT @NAGAR_Ngo: Please Note: BMC has invited Suggestions/Objections to Tree Cutting at #Aarey \nLast Date: July 8, 2019.\nSince January the BM\xe2\x80\xa6'"
2019-07-01 18:42:51,"b'RT @taran_adarsh: Kartik Aaryan, Sara Ali Khan and Randeep Hooda... Imtiaz Ali completes filming of his new film [not titled yet] in #Himac\xe2\x80\xa6'"
2019-07-01 18:42:22,b'RT @aashhi: Year after year keep spending crores n yet #Mumbai in Mess: Govt\xe2\x80\x99s promise of pothole-free road flunked. @MCGM_BMC officials to\xe2\x80\xa6'
2019-07-01 18:41:50,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:41:46,b'Somewhere in #Mumbai . #heavyrain continues #MumbaiRainsLive https://t.co/J64lQLZwht'
2019-07-01 18:41:43,"b""RT @pinthyit: Heavy rains batter #India's #Mumbai, disrupting air, rail traffic #MumbaiRain #Monsoon2019 https://t.co/jpo9ZlUluA"""
2019-07-01 18:41:19,"b""Heavy rains batter #India's #Mumbai, disrupting air, rail traffic #MumbaiRain #Monsoon2019 https://t.co/jpo9ZlUluA"""
2019-07-01 18:40:41,b'@DeePakao @BOX8_in Ok now I miss #Mumbai even more!!!!\n@BOX8_in why u no in Delhi. Y O Y!!!! \xf0\x9f\x98\xa2'
2019-07-01 18:40:24,b'Raining like apocalypse .. since last 3hrs and now lightning \xe2\x9a\xa1has started #MumbaiRainsLive  #Mumbai #Andheri https://t.co/xyJGldcgt2'
2019-07-01 18:40:12,b'Can we plan a pipe line from #Mumbai to #Chennai to drain the water lag after rains... #MumbaiRains'
2019-07-01 18:40:05,b'RT @TrendsMumbai: #ramalingam is now trending in #Mumbai\n\nhttps://t.co/xQ9c7QiNH6 https://t.co/oLG7O6Jjjv'
2019-07-01 18:39:48,b'RT @VidyaN_18: Mumbai water rides @ Sion station\xf0\x9f\x8c\xa7\xef\xb8\x8f \xf0\x9f\x98\x82.. #MumbaiRainsLive #MumbaiRains #Mumbai \xf0\x9f\x8c\xa7\xef\xb8\x8f\xf0\x9f\x8c\xa7\xef\xb8\x8f https://t.co/Zuh9jmiKaO'
2019-07-01 18:39:46,b'RT @MrTodiwalasLHR: Check out where Chef @ctodiwala  and other top chefs recommend to eat in Mumbai! \xe2\xa4\xb5\n#MrTodiwalasKitchen #Mumbai\nhttps://\xe2\x80\xa6'
2019-07-01 18:39:33,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:39:24,b'I miss Mumbai now as much as I missed Chennai during the floods few years ago. I feel a little irresponsible to not\xe2\x80\xa6 https://t.co/7B9qMzwQcJ'
2019-07-01 18:39:22,"b'RT @SkymetWeather: JUST IN: Since 8.30 am on Friday until 8.30 PM today, #SantaCruz has recorded a whopping 520 mm of rains. #MumbaiRains #\xe2\x80\xa6'"
2019-07-01 18:39:14,b'RT @MrTodiwalasLHR: Check out where Chef @ctodiwala  and other top chefs recommend to eat in Mumbai! \xe2\xa4\xb5\n#MrTodiwalasKitchen #Mumbai\nhttps://\xe2\x80\xa6'
2019-07-01 18:38:31,"b'RT @ruchi_marshal: Hi Bombay, RT please? Thank you! Want a furnished single occupancy room, attached bathroom, cook &amp; househelp, or same in\xe2\x80\xa6'"
2019-07-01 18:38:17,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:37:24,"b'RT @MickyGupta84: Okay this is not looking good at all. #MumbaiRainsLive #MumbaiRains #mumbairains A shoutout to all the municipal workers,\xe2\x80\xa6'"
2019-07-01 18:35:36,b'RT @AkshayPatel: Listen back to @roachkilla1 on @SabrasRadio with me talking new music #CareForYou #Daru #DND &amp; album #Verified\n:\nGOTO: htt\xe2\x80\xa6'
2019-07-01 18:33:01,b'RT @Ahmedshabbir20: 200 mm of rain??? \xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2 Is #Mumbai prepared??? https://t.co/q8UeIHlYvs'
2019-07-01 18:32:19,b'@fayedsouza Once again @Queen_UK &amp; #Britishteam has to come to mumbai then only #mumbai will develop the drainage s\xe2\x80\xa6 https://t.co/yuQp3G0vPf'
2019-07-01 18:32:07,b'RT @alka_MIRROR: @Central_Railway @PiyushGoyal why there are no announcements? Local trains halted for more than 25 minutes between Vidyavi\xe2\x80\xa6'
2019-07-01 18:31:58,b'200 mm of rain??? \xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2 Is #Mumbai prepared??? https://t.co/q8UeIHlYvs'
2019-07-01 18:31:43,b'RT @SkymetWeather: Our Managing Director @JATINSKYMET says #Mumbai is at serious risk of flooding between July 3 and 5. Close to 200 mm or\xe2\x80\xa6'
2019-07-01 18:31:40,b'Listen back to @roachkilla1 on @SabrasRadio with me talking new music #CareForYou #Daru #DND &amp; album #Verified\n:\nGO\xe2\x80\xa6 https://t.co/jl717hfAPs'
2019-07-01 18:31:37,b'RT @AmanQur84877113: The heavy rains and the strong winds makes me smile \xf0\x9f\x98\x8a\xf0\x9f\x98\x8d.\n#rains #MumbaiRains #winds  #weather #Mumbai https://t.co/NJz2\xe2\x80\xa6'
2019-07-01 18:31:36,"b'RT @MirrorNow: Leave aside the rural part of our Country, even in a city like #Mumbai which is the financial capital, the public healthcare\xe2\x80\xa6'"
2019-07-01 18:31:28,"b'How many facilities you build, it is finally the common civic sense that nobody will ever learn.. to stand in queue\xe2\x80\xa6 https://t.co/l7DD3auLYJ'"
2019-07-01 18:30:38,b'Don\xe2\x80\x99t know about electric cars but we need floating cars in Mumbai. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #Mumbai #Monsoon #MumbaiRains #Potholes #WaterLogging'
2019-07-01 18:30:10,b'RT @spinetechit: #HappyPayDay !! Let us know how did you spent your first ever Salary? Best answer will win Amazon Pay Balance worth 500 Rs\xe2\x80\xa6'
2019-07-01 18:29:27,b'The heavy rains and the strong winds makes me smile \xf0\x9f\x98\x8a\xf0\x9f\x98\x8d.\n#rains #MumbaiRains #winds  #weather #Mumbai https://t.co/NJz2oac4Lp'
2019-07-01 18:29:25,b'RT @richapintoTOI: #Water logging in #Jogeshwari Vikrohli Link Road in #Mumbai western suburbs owing to heavy #rains. Video @SumitraRoyTOI\xe2\x80\xa6'
2019-07-01 18:29:19,"b'RT @MickyGupta84: Okay this is not looking good at all. #MumbaiRainsLive #MumbaiRains #mumbairains A shoutout to all the municipal workers,\xe2\x80\xa6'"
2019-07-01 18:28:49,b'RT @Eyecatchers555: Our respect for all the Doctors who have made their great efforts in saving our lives. \n#NationalDoctorsDay\n\nhttps://t.\xe2\x80\xa6'
2019-07-01 18:28:23,b'RT @SumitraRoyTOI: Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice @mtptraff\xe2\x80\xa6'
2019-07-01 18:27:59,"b'RT @JessaniKishanM: #Mumbai Rains In #pictures: #waterlogging-Logged Streets, #TrafficChief Jams, Cancelled #trainservice Bring #city To A\xe2\x80\xa6'"
2019-07-01 18:27:33,b'RT @spinetechit: #HappyPayDay !! Let us know how did you spent your first ever Salary? Best answer will win Amazon Pay Balance worth 500 Rs\xe2\x80\xa6'
2019-07-01 18:27:21,"b""RT @mid_day: #MumbaiRainsLive Updates!\n\n#Mumbai and it's neighboring struggled with water-logging, choked drains, traffic jams, and cancell\xe2\x80\xa6"""
2019-07-01 18:27:11,b'Hats off to traffic cops who are working in this torrential downpour. #jvlr #mumbai #mumbairains @MumbaiPolice\xe2\x80\xa6 https://t.co/eAqIzsnuwN'
2019-07-01 18:27:04,"b'RT @manojkhandekar: #Mumbai and #Thane continues to witness heavy rains,\nThane Station @11:30 PM #MumbaiRains https://t.co/eZFolZMnaH'"
2019-07-01 18:26:29,b'RT @CoachVikram: Want to be a powerful leader? Observe more and react less. #Observe #Presence #LeadershipPresence #HighPotential #TalentDe\xe2\x80\xa6'
2019-07-01 18:26:19,b'RT @SkymetWeather: #Mumbai has been witnessing heavy showers since midnight. #MumbaiRains have been intense since last night in many parts\xe2\x80\xa6'
2019-07-01 18:25:59,b'RT @spinetechit: #HappyPayDay !! Let us know how did you spent your first ever Salary? Best answer will win Amazon Pay Balance worth 500 Rs\xe2\x80\xa6'
2019-07-01 18:25:53,b'Okay this is not looking good at all. #MumbaiRainsLive #MumbaiRains #mumbairains A shoutout to all the municipal wo\xe2\x80\xa6 https://t.co/rIJuPTMo5z'
2019-07-01 18:25:48,b'RT @meet_haria: #SpiritOfMumbai sounds great while sitting at home and enjoying tea! #Challenge you to just celebrate the same spirit while\xe2\x80\xa6'
2019-07-01 18:24:55,"b'Water logging due to heavy rains at BDD Chawl,Lower Parel in Mumbai on 1st July 2019.\n@mybmc @mybmcWardGS\xe2\x80\xa6 https://t.co/Gi1KgcMMCk'"
2019-07-01 18:24:35,"b'RT @taran_adarsh: Kartik Aaryan, Sara Ali Khan and Randeep Hooda... Imtiaz Ali completes filming of his new film [not titled yet] in #Himac\xe2\x80\xa6'"
2019-07-01 18:23:57,"b'This is #vileparleeast, #csiamumbai #mumbaiairport and the #WEH in #mumbai right now.\n\nGood luck to me getting to w\xe2\x80\xa6 https://t.co/aCJuO55CZn'"
2019-07-01 18:23:21,b'RT @richapintoTOI: #Water logging in #Jogeshwari Vikrohli Link Road in #Mumbai western suburbs owing to heavy #rains. Video @SumitraRoyTOI\xe2\x80\xa6'
2019-07-01 18:23:19,b'Amazing...... Super se bhi upar!\n\n#pumbai #punetomumbai #mumbai #pune #fastest https://t.co/7KUQfV2PVn'
2019-07-01 18:22:46,b'RT @AOLMum: \xf0\x9f\x97\x9eAaj ki Taaza Khabar\xf0\x9f\x97\x9e\n                 ~~\xe2\x9b\xb3~~\n\nAn Art of Living Youth Club on its way!\n\nhttps://t.co/tcKACeb7yg\n@ Thakur College\xe2\x80\xa6'
2019-07-01 18:22:24,b'RT @Mpalawat: #Mumbai and suburbs to get heavy downpour. #Rains will continue for at least next 2 hours. Take precautions and do not go out\xe2\x80\xa6'
2019-07-01 18:22:14,"b'RT @BloodAid: #Mumbai Need 2 units B+ #Blood @ Bombay Hospital. Call 9821094930, 9969477713 #BloodAid via @himbnt cc @InfoMumbai @WeAreMumb\xe2\x80\xa6'"
2019-07-01 18:21:39,b'RT @richapintoTOI: #Water logging in #Jogeshwari Vikrohli Link Road in #Mumbai western suburbs owing to heavy #rains. Video @SumitraRoyTOI\xe2\x80\xa6'
2019-07-01 18:21:26,b'RT @richapintoTOI: #Water logging in #Jogeshwari Vikrohli Link Road in #Mumbai western suburbs owing to heavy #rains. Video @SumitraRoyTOI\xe2\x80\xa6'
2019-07-01 18:21:11,b'RT @aniruddhasadm: #Mumbai might experience very heavy #Rainfall in the next 3 days as per reports from #IMD.\nOfficials urge Mumbaikars to\xe2\x80\xa6'
2019-07-01 18:20:44,"b'RT @BloodAid: #Mumbai Need 2 units B+ #Blood @ Bombay Hospital. Call 9821094930, 9969477713 #BloodAid via @himbnt cc @InfoMumbai @WeAreMumb\xe2\x80\xa6'"
2019-07-01 18:20:19,b'RT @VidyaN_18: Mumbai water rides @ Sion station\xf0\x9f\x8c\xa7\xef\xb8\x8f \xf0\x9f\x98\x82.. #MumbaiRainsLive #MumbaiRains #Mumbai \xf0\x9f\x8c\xa7\xef\xb8\x8f\xf0\x9f\x8c\xa7\xef\xb8\x8f https://t.co/Zuh9jmiKaO'
2019-07-01 18:19:51,"b""RT @weatherindia: #MumbaiRainsLive | In its latest weather update, @IMDWeather's #Mumbai office says that 'intermittent rain or showers are\xe2\x80\xa6"""
2019-07-01 18:19:41,b'RT @BloodDonorsIn: #Mumbai\nNeed #Blood Type :  B-positive\nAt :  Bombay Hospital \nNumber of Units : 2\nPrimary Number : 9821094930\nSecondary\xe2\x80\xa6'
2019-07-01 18:19:32,b'RT @TrendsMumbai: #judgementallhaikya is now trending in #Mumbai\n\nhttps://t.co/Yb3BdbgRM9 https://t.co/G2SpecHs0a'
2019-07-01 18:19:31,b'RT @alka_MIRROR: @Central_Railway @PiyushGoyal why there are no announcements? Local trains halted for more than 25 minutes between Vidyavi\xe2\x80\xa6'
2019-07-01 18:19:16,b'RT @iCanSaveLife: #Mumbai #Jul1\nNeed B+ve Blood donors\nAt Bombay Hospital\nCall 9821094930\nvia @himbnt cc @InfoMumbai @anaggh #iCanSaveLife\xe2\x80\xa6'
2019-07-01 18:18:15,b'South Africa\xe2\x80\x99s\xc2\xa0Bidvest Group Ltd. won court approval to sell its holding in #Mumbai International Airport to a 3rd\xe2\x80\xa6 https://t.co/RUkJx5ZPit'
2019-07-01 18:17:45,b'RT @weatherindia: MCGM Municipal Commissioner Praveen Pardeshi said that #Mumbai has received 540 mm in two days which is the HIGHEST two-d\xe2\x80\xa6'
2019-07-01 18:17:23,b'RT @mallikarjundhav: #MumbaiRainsLive take care #Mumbaikars 10 years record break rain \xe2\x98\x94 in #Mumbai from last 3days #saftyfirst https://t.c\xe2\x80\xa6'
2019-07-01 18:17:01,b'RT @paveela: If u want to @SaveMumbaifore1 u will have to do much more than writing emails and signing petitions a pop of almost 24 million\xe2\x80\xa6'
2019-07-01 18:16:45,b'RT @iamTapanPandya: #Mulund : Live \xe2\x9a\xa1\xef\xb8\x8f\xe2\x9b\x88 #Mumbai #MumbaiRains #mumbailocal #MumbaiMetro #MumbaiTrains #mumbaimonsoon #MumbaiRainsLiveUpdates\xe2\x80\xa6'
2019-07-01 18:15:44,b'With so much blessings from rain God ... its gona be real tough tonight. May God help us all ...\n #mumbai #MumbaiRainsLive #MumbaiRains'
2019-07-01 18:14:58,b'RT @BloodDonorsIn: #Mumbai\nNeed #Blood Type :  B-positive\nAt :  Bombay Hospital \nNumber of Units : 2\nPrimary Number : 9821094930\nSecondary\xe2\x80\xa6'
2019-07-01 18:13:37,b'RT @iamTapanPandya: #Mulund : Live \xe2\x9a\xa1\xef\xb8\x8f\xe2\x9b\x88 #Mumbai #MumbaiRains #mumbailocal #MumbaiMetro #MumbaiTrains #mumbaimonsoon #MumbaiRainsLiveUpdates\xe2\x80\xa6'
2019-07-01 18:13:03,b'97% rain record for d month of June. This week HIGH TIDES in sea. Friday is expected to be big. The waves gonna be\xe2\x80\xa6 https://t.co/upOOUOBMo0'
2019-07-01 18:12:55,b'#Mulund : Live \xe2\x9a\xa1\xef\xb8\x8f\xe2\x9b\x88 #Mumbai #MumbaiRains #mumbailocal #MumbaiMetro #MumbaiTrains #mumbaimonsoon\xe2\x80\xa6 https://t.co/VHFuv0HVTJ'
2019-07-01 18:12:39,"b'RT @manojkhandekar: #Mumbai and #Thane continues to witness heavy rains,\nThane Station @11:30 PM #MumbaiRains https://t.co/eZFolZMnaH'"
2019-07-01 18:12:34,"b'RT @SCRailwayIndia: Change in Train Timings of Train No. 17058 #Secunderabad - #Mumbai CST Devagiri Express with effect from 1st July, 2019\xe2\x80\xa6'"
2019-07-01 18:12:24,b'RT @BloodDonorsIn: #Mumbai\nNeed #Blood Type :  B-positive\nAt :  Bombay Hospital \nNumber of Units : 2\nPrimary Number : 9821094930\nSecondary\xe2\x80\xa6'
2019-07-01 18:12:19,b'#MumbaiRainsLive take care #Mumbaikars 10 years record break rain \xe2\x98\x94 in #Mumbai from last 3days #saftyfirst https://t.co/S4NgtPwzu4'
2019-07-01 18:12:09,b'RT @aniruddhasadm: #Mumbai might experience very heavy #Rainfall in the next 3 days as per reports from #IMD.\nOfficials urge Mumbaikars to\xe2\x80\xa6'
2019-07-01 18:11:58,"b'RT @srinivasiyc: Although BJP-Sena Govt has the richest municipal corp in India at its disposal, yet every single rain spell has brought no\xe2\x80\xa6'"
2019-07-01 18:11:11,b'RT @richapintoTOI: #Water logging in #Jogeshwari Vikrohli Link Road in #Mumbai western suburbs owing to heavy #rains. Video @SumitraRoyTOI\xe2\x80\xa6'
2019-07-01 18:10:49,"b""Standing ovation, memorable show of #SwadeshDeepak's play #CourtMartial directed by @ArvindGaur. Energetic and inte\xe2\x80\xa6 https://t.co/U2P4KNClMt"""
2019-07-01 18:09:47,b'RT @DjTrevi_offical: The best Desi Hits from South Asia and the world. #Mumbai #Delhi #Bhopal #Chennai #Bengaluru #NewDelhi #Ahmedabad #Mah\xe2\x80\xa6'
2019-07-01 18:09:34,"b'RT @worldyouth2019: Vada Pav, the signature dish of Mumbai city, is quite like it. A flavour carnival in itself, this modest food depicts t\xe2\x80\xa6'"
2019-07-01 18:09:29,"b'#Mumbai and #Thane continues to witness heavy rains,\nThane Station @11:30 PM #MumbaiRains https://t.co/eZFolZMnaH'"
2019-07-01 18:09:14,b'The best Desi Hits from South Asia and the world. #Mumbai #Delhi #Bhopal #Chennai #Bengaluru #NewDelhi #Ahmedabad\xe2\x80\xa6 https://t.co/L4dyRTNB1n'
2019-07-01 18:09:12,b'RT @alka_MIRROR: @Central_Railway @PiyushGoyal why there are no announcements? Local trains halted for more than 25 minutes between Vidyavi\xe2\x80\xa6'
2019-07-01 18:09:06,b'RT @HRFCItaly: Repost @shutterbugsimages\n#Hrithik snapped in the rains as he steps out for the promotions of his film #super30...\n.\n.\n.\n#hr\xe2\x80\xa6'
2019-07-01 18:08:55,b'@sanjaymanjrekar In d Same way You See only #Mumbai players playing well \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2019-07-01 18:08:31,"b""@Mumbaikar1106 @ShiviStormborn @mumbaitraffic @RidlrMUM @RoadsOfMumbai @mybmc &amp; it's not only with #Mumbai, but als\xe2\x80\xa6 https://t.co/cyCQdxDyrR"""
